com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301849","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-02-28","$39.40","PROCESSING FEE","","","","","SB6972",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301849","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-03-03","$40.98","PROCESSING FEE","","","","","SB6983",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301849","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-03-04","$51.27","PROCESSING FEE","","","","","SB6984",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301850","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-03-05","$192.22","PROCESSING FEE","","","","","SB6989",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301850","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-03-06","$286.68","PROCESSING FEE","","","","","SB7001",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301850","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-03-09","$72.62","PROCESSING FEE","","","","","SB7006",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301851","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-03-10","$93.66","PROCESSING FEE","","","","","SB7011",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301851","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-03-11","$50.87","PROCESSING FEE","","","","","SB7013",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301851","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-03-12","$20.51","PROCESSING FEE","","","","","SB7014",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301852","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-03-13","$91.46","PROCESSING FEE","","","","","SB7017",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301848","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD STE 530","","ARLINGTON","VA","22209","2025-02-27","$10.25","PROCESSING FEE","","","","","SB6969",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301846","","VERIZON","140 WEST ST","","NEW YORK","NY","10007","2025-01-16","$187.81","CELL PHONE SERVICE","","","","","SB6863",""
"C00553859","DR. BRIAN BABIN FOR CONGRESS","H6TX02079","BABIN, BRIAN","2026","H","TX","36","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504149755301846","","VERIZON","140 WEST ST","","NEW YORK","NY","10007","2025-02-19","$187.87","CELL PHONE SERVICE","","","","","SB6953",""
