com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00855528","CRAIG GOLDMAN FOR CONGRESS","H4TX12065","GOLDMAN, CRAIG","2026","H","TX","12","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772976","","BRANNON, KEVIN","1911 LORRAINE","","ALLEN","TX","75002","2026-02-05","$10,000.00","POLITICAL STRATEGY CONSULTING","","","","","SB17.I570",""
"C00855528","CRAIG GOLDMAN FOR CONGRESS","H4TX12065","GOLDMAN, CRAIG","2026","H","TX","12","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772976","","PAYNE, LEA","4001 MONTICELLO DR.","","FORT WORTH","TX","76107","2026-01-08","$1,500.00","CAMPAIGN MANAGER","","","","","SB17.I562",""
"C00855528","CRAIG GOLDMAN FOR CONGRESS","H4TX12065","GOLDMAN, CRAIG","2026","H","TX","12","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772976","","AMERICAN EXPRESS","PO BOX 96001","","LOS ANGELES","CA","90096","2026-01-15","$18,907.01","CREDIT CARD PAYMENT- SEE MEMOS","","","","","SB17.I564",""
"C00855528","CRAIG GOLDMAN FOR CONGRESS","H4TX12065","GOLDMAN, CRAIG","2026","H","TX","12","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772977","","AMERICAN AIRLINES","1 SKYVIEW DRIVE","","FORT WORTH","TX","76155","2026-01-15","$896.96","TRAVEL","X","","","","SB17.I580","SB17.I564"
"C00855528","CRAIG GOLDMAN FOR CONGRESS","H4TX12065","GOLDMAN, CRAIG","2026","H","TX","12","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772977","","AMERICAN AIRLINES","1 SKYVIEW DRIVE","","FORT WORTH","TX","76155","2026-01-15","$1,138.44","TRAVEL","X","","","","SB17.I598","SB17.I564"
"C00855528","CRAIG GOLDMAN FOR CONGRESS","H4TX12065","GOLDMAN, CRAIG","2026","H","TX","12","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772977","","AMERICAN EXPRESS","PO BOX 96001","","LOS ANGELES","CA","90096","2026-01-15","$459.76","BANK FEES","X","","","","SB17.I597","SB17.I564"
"C00855528","CRAIG GOLDMAN FOR CONGRESS","H4TX12065","GOLDMAN, CRAIG","2026","H","TX","12","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772978","","AMTRAK","50 MASSACHUSETTS AVE. NE","","WASHINGTON","DC","20002","2026-01-15","$621.00","TRAVEL","X","","","","SB17.I581","SB17.I564"
"C00855528","CRAIG GOLDMAN FOR CONGRESS","H4TX12065","GOLDMAN, CRAIG","2026","H","TX","12","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772978","","AVALON TRANSPORTATION","1505 E HOUSTON ST.","","SAN ANTONIO","TX","78202","2026-01-15","$516.65","TRAVEL","X","","","","SB17.I582","SB17.I564"
"C00855528","CRAIG GOLDMAN FOR CONGRESS","H4TX12065","GOLDMAN, CRAIG","2026","H","TX","12","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772978","","BILLY BOB'S TEXAS","2520 RODEO PLZ","","FORT WORTH","TX","76164","2026-01-15","$6,500.00","EVENT CATERING","X","","","","SB17.I583","SB17.I564"
"C00855528","CRAIG GOLDMAN FOR CONGRESS","H4TX12065","GOLDMAN, CRAIG","2026","H","TX","12","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772979","","CAPITAL GRILLE","601 PENNSYLVANIA AVE. NW","","WASHINGTON","DC","20004","2026-01-15","$1,870.44","EVENT CATERING","X","","","","SB17.I584","SB17.I564"
