com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00303305","PETE SESSIONS FOR CONGRESS","H2TX03126","SESSIONS, PETE","2026","H","TX","17","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159763442095","","CAPITAL GRILLE","601 PENNSYLVANIA AVENUE NW","","WASHINGTON","DC","200042601","2025-02-25","$1,420.25","FUNDRAISER MEAL","X","","003","Solicitation and Fundraising Expenses ","B868F216C46E047FD972","BB394F56839B54D028C6"
"C00303305","PETE SESSIONS FOR CONGRESS","H2TX03126","SESSIONS, PETE","2026","H","TX","17","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159763442096","","AMERICAN AIRLINES","4333 AMON CARTER BLVD.","","FORT WORTH","TX","761552605","2025-02-26","$193.48","AIRFARE - SPOUSE","X","","002","Travel Expenses","B3FE7F8317248467B99E","BB394F56839B54D028C6"
"C00303305","PETE SESSIONS FOR CONGRESS","H2TX03126","SESSIONS, PETE","2026","H","TX","17","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159763442096","","AMERICAN AIRLINES","4333 AMON CARTER BLVD.","","FORT WORTH","TX","761552605","2025-02-26","$111.48","AIRFARE - SPOUSE","X","","002","Travel Expenses","BFEA2DC4EBED0488D8AA","BB394F56839B54D028C6"
"C00303305","PETE SESSIONS FOR CONGRESS","H2TX03126","SESSIONS, PETE","2026","H","TX","17","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159763442096","","UBER TECHNOLOGIES INC.","1455 MARKET ST.","SUITE 400","SAN FRANCISCO","CA","941031355","2025-03-04","$3.00","SPOUSE TRANSPORTATION","X","","001","Administrative/Salary/Overhead Expenses ","B97834EF306514694806","BB394F56839B54D028C6"
"C00303305","PETE SESSIONS FOR CONGRESS","H2TX03126","SESSIONS, PETE","2026","H","TX","17","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159763442097","","AMERICAN AIRLINES","4333 AMON CARTER BLVD.","","FORT WORTH","TX","761552605","2025-03-06","$46.01","AIRFARE - SPOUSE","X","","002","Travel Expenses","B607A86155140416BAE2","BB394F56839B54D028C6"
"C00303305","PETE SESSIONS FOR CONGRESS","H2TX03126","SESSIONS, PETE","2026","H","TX","17","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159763442097","","AMERICAN AIRLINES","4333 AMON CARTER BLVD.","","FORT WORTH","TX","761552605","2025-03-06","$113.48","AIRFARE - SPOUSE","X","","002","Travel Expenses","BE24F52C3848149D29E3","BB394F56839B54D028C6"
"C00303305","PETE SESSIONS FOR CONGRESS","H2TX03126","SESSIONS, PETE","2026","H","TX","17","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159763442097","","JAKE'S TEXAS TEA HOUSE","613 AUSTIN AVE","","WACO","TX","767012061","2025-03-08","$79.95","MEETING MEAL","X","","001","Administrative/Salary/Overhead Expenses ","B95EB336FB30C4C4DA0C","BB394F56839B54D028C6"
"C00303305","PETE SESSIONS FOR CONGRESS","H2TX03126","SESSIONS, PETE","2026","H","TX","17","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159763442098","","AMERICAN AIRLINES","4333 AMON CARTER BLVD.","","FORT WORTH","TX","761552605","2025-03-22","$72.51","AIRFARE - SPOUSE","X","","002","Travel Expenses","B1B671F38A2644ABD8E9","BB394F56839B54D028C6"
"C00919845","COMMITTEE TO ELECT J GORDON MITCHELL","H6TX17143","MITCHELL, JAMES GORDON","2026","H","TX","17","17","http://docquery.fec.gov/cgi-bin/fecimg/?202603259856841745","","PRINT MAIL PRO","9011 TUSCANY WAY","SUITE 200","AUSTIN","TX","78754","2026-03-10","$2,333.20","PRINTING COSTS - YARDS SIGNS AND PUSH CARDS","","","004","Advertising Expenses ","SB17.4126",""
"C00303305","PETE SESSIONS FOR CONGRESS","H2TX03126","SESSIONS, PETE","2026","H","TX","17","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159763442109","","UBER TECHNOLOGIES INC.","1455 MARKET ST.","SUITE 400","SAN FRANCISCO","CA","941031355","2025-04-09","$16.93","TRANSPORTATION - SPOUSE","X","","001","Administrative/Salary/Overhead Expenses ","BF48D8E18C389402689E","BE951A29F76EB4001917"
