com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","H2TX23082","CUELLAR, HENRY R.","2026","H","TX","28","17","http://docquery.fec.gov/cgi-bin/fecimg/?202509109789981115","","OLIVE GARDEN","5319 SAN DARIO AVE","","LAREDO","TX","780413043","2025-04-11","$32.14","MEALS","","","","","500288694",""
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","H2TX23082","CUELLAR, HENRY R.","2026","H","TX","28","17","http://docquery.fec.gov/cgi-bin/fecimg/?202509109789981116","","CUELLAR, HENRY","1519 WASHINGTON ST","STE 200","LAREDO","TX","780404412","2025-05-01","$750.00","OFFICE RENT & FURNISHINGS (CANDIDATE PERSONALLY OWNS AND MANAGES BUILDING)","","* IN-KIND RECEIVED","","","8338694I","8338694"
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","H2TX23082","CUELLAR, HENRY R.","2026","H","TX","28","17","http://docquery.fec.gov/cgi-bin/fecimg/?202509109789981116","","WASHINGTON NATIONALS","1500 S CAPITOL ST SE","","WASHINGTON","DC","200033599","2025-06-12","$183.51","EVENT TICKETS","","","","","500291594",""
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","H2TX23082","CUELLAR, HENRY R.","2026","H","TX","28","17","http://docquery.fec.gov/cgi-bin/fecimg/?202509109789981116","","INTERNATIONAL BANK OF COMMERCE/IBC","5800 SAN DARIO AVE","","LAREDO","TX","780413083","2025-06-09","$35.00","BANK FEE","","","","","500290594",""
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","H2TX23082","CUELLAR, HENRY R.","2026","H","TX","28","17","http://docquery.fec.gov/cgi-bin/fecimg/?202509109789981117","","WASHINGTON NATIONALS","1500 S CAPITOL ST SE","","WASHINGTON","DC","200033599","2025-06-10","$156.00","MEALS","","","","","500290605",""
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","H2TX23082","CUELLAR, HENRY R.","2026","H","TX","28","17","http://docquery.fec.gov/cgi-bin/fecimg/?202509109789981117","","WASHINGTON GAS","1100 H ST NW","","WASHINGTON","DC","200055476","2025-04-14","$161.79","UTILITIES","","","","","500288705",""
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","H2TX23082","CUELLAR, HENRY R.","2026","H","TX","28","17","http://docquery.fec.gov/cgi-bin/fecimg/?202509109789981094","","UBER","1455 MARKET ST","","SAN FRANCISCO","CA","941031331","2025-05-21","$60.25","TRAVEL","","","","","500290231",""
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","H2TX23082","CUELLAR, HENRY R.","2026","H","TX","28","17","http://docquery.fec.gov/cgi-bin/fecimg/?202509109789981094","","MAILCHIMP","675 PONCE DE LEON AVE NE","STE 5000","ATLANTA","GA","303082172","2025-06-02","$959.40","SUBSCRIPTION","","","","","500290431",""
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","H2TX23082","CUELLAR, HENRY R.","2026","H","TX","28","17","http://docquery.fec.gov/cgi-bin/fecimg/?202509109789981094","","AT&T","PO BOX 2933","","SAN ANTONIO","TX","782992933","2025-06-26","$315.61","TELEPHONE","","","","","500291531",""
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","H2TX23082","CUELLAR, HENRY R.","2026","H","TX","28","17","http://docquery.fec.gov/cgi-bin/fecimg/?202509109789981095","","MAILCHIMP","675 PONCE DE LEON AVE NE","STE 5000","ATLANTA","GA","303082172","2025-06-30","$959.40","SUBSCRIPTION","","","","","500291541",""
