com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00859603","TANYA LLOYD FOR CONGRESS","H4TX27089","LLOYD, TANYA W","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790799477","","FACEBOOK INC.","1 META WAY","","MENLO PARK","CA","94025","2025-08-04","$71.00","DIGITAL ADVERTISING EXPENSE","","","","","SB17.6099",""
"C00859603","TANYA LLOYD FOR CONGRESS","H4TX27089","LLOYD, TANYA W","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504169756099416","","CFC CONSULTING","PO BOX 301074","","AUSTIN","TX","78703","2025-02-18","$150.00","COMPLIANCE CONSULTING","","","","","SB17.6352",""
"C00859603","TANYA LLOYD FOR CONGRESS","H4TX27089","LLOYD, TANYA W","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504169756099416","","SQUARESPACE","8 CLARKSON ST.","","NEW YORK","NY","10014","2025-01-02","$7.79","WEBSITE HOSTING","","","","","SB17.6355",""
"C00859603","TANYA LLOYD FOR CONGRESS","H4TX27089","LLOYD, TANYA W","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504169756099416","","CFC CONSULTING","PO BOX 301074","","AUSTIN","TX","78703","2025-01-21","$350.00","COMPLIANCE CONSULTING","","","","","SB17.6351",""
"C00859603","TANYA LLOYD FOR CONGRESS","H4TX27089","LLOYD, TANYA W","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504169756099417","","SQUARESPACE","8 CLARKSON ST.","","NEW YORK","NY","10014","2025-02-03","$7.79","WEBSITE HOSTING","","","","","SB17.6359",""
"C00859603","TANYA LLOYD FOR CONGRESS","H4TX27089","LLOYD, TANYA W","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504169756099417","","SQUARESPACE","8 CLARKSON ST.","","NEW YORK","NY","10014","2025-02-13","$36.24","WEBSITE HOSTING","","","","","SB17.6360",""
"C00859603","TANYA LLOYD FOR CONGRESS","H4TX27089","LLOYD, TANYA W","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504169756099418","","SQUARESPACE","8 CLARKSON ST.","","NEW YORK","NY","10014","2025-03-03","$7.79","WEBSITE HOSTING","","","","","SB17.6356",""
"C00859603","TANYA LLOYD FOR CONGRESS","H4TX27089","LLOYD, TANYA W","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504169756099418","","SQUARESPACE","8 CLARKSON ST.","","NEW YORK","NY","10014","2025-03-13","$36.24","WEBSITE HOSTING","","","","","SB17.6358",""
"C00859603","TANYA LLOYD FOR CONGRESS","H4TX27089","LLOYD, TANYA W","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504169756099417","","SQUARESPACE","8 CLARKSON ST.","","NEW YORK","NY","10014","2025-01-13","$36.24","WEBSITE HOSTING","","","","","SB17.6357",""
"C00655332","CLOUD FOR CONGRESS","H8TX27049","CLOUD, MICHAEL","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504159755605044","","GUSTO","525 20TH STREET","","SAN FRANCISCO","CA","941074345","2025-01-03","$1.21","PAYROLL TAXES","","","001","Administrative/Salary/Overhead Expenses ","B7EAF7499496C49178BA",""
"C00655332","CLOUD FOR CONGRESS","H8TX27049","CLOUD, MICHAEL","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504159755605044","","GUSTO","525 20TH STREET","","SAN FRANCISCO","CA","941074345","2025-01-03","$123.65","PAYROLL FEES","","","001","Administrative/Salary/Overhead Expenses ","B8F70335FF9D142D09EF",""
"C00655332","CLOUD FOR CONGRESS","H8TX27049","CLOUD, MICHAEL","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504159755605044","","YOAKUM REPUBLICAN WOMEN","105 HUCK STREET","","YOAKUM","TX","77995","2025-01-06","-$1,000.00","VOID : LOST CHECK EVENT TICKETS FROM 9/30/2024 REISSUED APRIL 2025","","","001","Administrative/Salary/Overhead Expenses ","B2754AFC892B4487DAD0",""
"C00655332","CLOUD FOR CONGRESS","H8TX27049","CLOUD, MICHAEL","2026","H","TX","27","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504159755605045","","ANEDOT","5555 HILTON AVE STE 106","","BATON ROUGE","LA","70808","2025-01-08","$76.38","E-MERCHANT FEES","","","001","Administrative/Salary/Overhead Expenses ","B34189C58349B45A8B81",""
