com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00653923","VERONICA ESCOBAR FOR CONGRESS","H8TX16109","ESCOBAR, VERONICA","2026","H","TX","16","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772081","","US HOUSE OF REPRESENTATIVES GIFT SHOP","LONGWORTH BUILDING BASEMENT LEVEL","","WASHINGTON","DC","205150001","2026-01-14","$950.00","OFFICE SUPPLIES","X","*","","","500179865","500176769"
"C00653923","VERONICA ESCOBAR FOR CONGRESS","H8TX16109","ESCOBAR, VERONICA","2026","H","TX","16","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772081","","GOOGLE INC.","1600 AMPHITHEATRE PKWY","","MOUNTAIN VIEW","CA","940431351","2026-01-14","$2.12","SOFTWARE","X","*","","","500179826","500176769"
"C00653923","VERONICA ESCOBAR FOR CONGRESS","H8TX16109","ESCOBAR, VERONICA","2026","H","TX","16","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772081","","UNITED STATES POSTAL SERVICE","219 E MILLS AVE","","EL PASO","TX","799011313","2026-01-14","$11.90","POSTAGE","X","*","","","500179856","500176769"
"C00653923","VERONICA ESCOBAR FOR CONGRESS","H8TX16109","ESCOBAR, VERONICA","2026","H","TX","16","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772082","","US HOUSE OF REPRESENTATIVES GIFT SHOP","LONGWORTH BUILDING BASEMENT LEVEL","","WASHINGTON","DC","205150001","2026-01-14","$33.60","OFFICE SUPPLIES","X","*","","","500179866","500176769"
"C00653923","VERONICA ESCOBAR FOR CONGRESS","H8TX16109","ESCOBAR, VERONICA","2026","H","TX","16","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772082","","GREENERY RESTAURANT","750 SUNLAND PARK DR","","EL PASO","TX","799126709","2026-01-14","$261.00","MEALS","X","*","","","500179817","500176769"
"C00653923","VERONICA ESCOBAR FOR CONGRESS","H8TX16109","ESCOBAR, VERONICA","2026","H","TX","16","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772082","","SQUARESPACE","225 VARICK ST","FL 12","NEW YORK","NY","100144383","2026-01-14","$35.18","SOFTWARE","X","*","","","500179827","500176769"
"C00653923","VERONICA ESCOBAR FOR CONGRESS","H8TX16109","ESCOBAR, VERONICA","2026","H","TX","16","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772083","","THE UPS STORE","611 PENNSYLVANIA AVE SE","","WASHINGTON","DC","200034303","2026-01-14","$1,469.47","SHIPPING","X","*","","","500179837","500176769"
"C00653923","VERONICA ESCOBAR FOR CONGRESS","H8TX16109","ESCOBAR, VERONICA","2026","H","TX","16","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772083","","US HOUSE OF REPRESENTATIVES GIFT SHOP","LONGWORTH BUILDING BASEMENT LEVEL","","WASHINGTON","DC","205150001","2026-01-14","$124.00","OFFICE SUPPLIES","X","*","","","500179867","500176769"
"C00653923","VERONICA ESCOBAR FOR CONGRESS","H8TX16109","ESCOBAR, VERONICA","2026","H","TX","16","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772083","","BEYER VOLVO","7216 N INTERSTATE 35 FRONTAGE RD","","AUSTIN","TX","78752","2026-01-14","$1.40","TRAVEL","X","*","","","500179818","500176769"
"C00653923","VERONICA ESCOBAR FOR CONGRESS","H8TX16109","ESCOBAR, VERONICA","2026","H","TX","16","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834772084","","CALL TIME","2627 E COLLEGE AVE","","VISALIA","CA","932923205","2026-01-14","$525.00","SOFTWARE","X","*","","","500179828","500176769"
