com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00900514","RABLE FOR WEST TEXAS","H6TX19198","RABLE, KYLE","2026","H","TX","19","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762949306","","FED EX OFFICE","5000 W PARK BLVD","","PLANO","TX","75093","2025-05-16","$34.64","PRINTING","","","006","Campaign Materials","SB17.4360",""
"C00900514","RABLE FOR WEST TEXAS","H6TX19198","RABLE, KYLE","2026","H","TX","19","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762949306","","FED EX OFFICE","5000 W PARK BLVD","","PLANO","TX","75093","2025-05-23","$90.71","PRINTING","","","006","Campaign Materials","SB17.4366",""
"C00900514","RABLE FOR WEST TEXAS","H6TX19198","RABLE, KYLE","2026","H","TX","19","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762949306","","FED EX OFFICE","5000 W PARK BLVD","","PLANO","TX","75093","2025-06-20","$34.64","PRINTING","","","006","Campaign Materials","SB17.4382",""
"C00900514","RABLE FOR WEST TEXAS","H6TX19198","RABLE, KYLE","2026","H","TX","19","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762949307","","GAS STATION","1809 4TH ST","","LUBBOCK","TX","79415","2025-06-16","$45.97","GAS","","","002","Travel Expenses","SB17.4380",""
"C00900514","RABLE FOR WEST TEXAS","H6TX19198","RABLE, KYLE","2026","H","TX","19","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762949307","","GAS STATION","1809 4TH ST","","LUBBOCK","TX","79415","2025-06-17","$14.43","GSA","","","002","Travel Expenses","SB17.4381",""
"C00900514","RABLE FOR WEST TEXAS","H6TX19198","RABLE, KYLE","2026","H","TX","19","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762949307","","GAS STATION","1809 4TH ST","","LUBBOCK","TX","79415","2025-06-27","$50.05","GAS","","","002","Travel Expenses","SB17.4383",""
"C00900514","RABLE FOR WEST TEXAS","H6TX19198","RABLE, KYLE","2026","H","TX","19","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762949308","","JIMMY CASTILLO PRINTER","9108 QUINCY AVENUE","","LUBBOCK","TX","79424","2025-06-03","$347.00","PRINTING","","","006","Campaign Materials","SB17.4368",""
"C00900514","RABLE FOR WEST TEXAS","H6TX19198","RABLE, KYLE","2026","H","TX","19","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762949308","","SQUARE SPACE","225 VARICK STREET","","NEW YORK CITY","NY","10014","2025-04-03","$294.22","WEB PROGRAM","","","001","Administrative/Salary/Overhead Expenses ","SB17.4339",""
"C00927574","ABRAHAM ENRIQUEZ FOR CONGRESS","H6TX19222","ENRIQUEZ, ABRAHAM","2026","H","TX","19","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834792411","","WINRED TECHNICAL SERVICES LLC","1776 WILSON BLVD","SUITE 530","ARLINGTON","VA","22219","2026-02-11","$46.12","MERCHANT FEES","","","","","SB17.1117864",""
"C00927574","ABRAHAM ENRIQUEZ FOR CONGRESS","H6TX19222","ENRIQUEZ, ABRAHAM","2026","H","TX","19","17","http://docquery.fec.gov/cgi-bin/fecimg/?202602199834792398","","JONES, SHANNA","8104 CR 6920","","LUBBOCK","TX","79407","2026-01-08","$2,500.00","IN-KIND: BILLBOARD ADVERTISING","","","","","SB17.1112836",""
