com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00897074","MASIKA AKILAH RAY FOR CONGRESS","H6TX01303","RAY, MASIKA AKILAH","2026","H","TX","01","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510039790675592","","PRINTFUL.COM","11025 WESTLAKE DR.","","CHARLOTTE","NC","28273","2025-09-22","$24.99","MERCH. CHARGE","","","","","SB17.4350",""
"C00897074","MASIKA AKILAH RAY FOR CONGRESS","H6TX01303","RAY, MASIKA AKILAH","2026","H","TX","01","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510039790675592","","VISTAPRINT.COM","100 HAYDEN AVENUE","","LEXINGTON","MA","02421","2025-05-23","$153.70","5000 CARDS","","","","","SB17.4248",""
"C00897074","MASIKA AKILAH RAY FOR CONGRESS","H6TX01303","RAY, MASIKA AKILAH","2026","H","TX","01","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510039790675593","","VISTAPRINT.COM","100 HAYDEN AVENUE","","LEXINGTON","MA","02421","2025-07-11","$128.24","CARDS, PEN, LABELS","","","","","SB17.4260",""
"C00897074","MASIKA AKILAH RAY FOR CONGRESS","H6TX01303","RAY, MASIKA AKILAH","2026","H","TX","01","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510039790675593","","WIX.COM","500 TERRY A FRANCOIS BLVD, STE 600","","SAN FRANCISCO","CA","94158","2025-07-14","$377.74","WEBSITE","","","","","SB17.4227",""
"C00897074","MASIKA AKILAH RAY FOR CONGRESS","H6TX01303","RAY, MASIKA AKILAH","2026","H","TX","01","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510039790675593","","WIX.COM","500 TERRY A FRANCOIS BLVD, STE 600","","SAN FRANCISCO","CA","94158","2025-07-24","$.00","POS OPTION FOR WEBSITE","","","","","SB17.4270",""
"C00897074","MASIKA AKILAH RAY FOR CONGRESS","H6TX01303","RAY, MASIKA AKILAH","2026","H","TX","01","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510039790675588","","AMAZON.COM","P.O. BOX 81226","","SEATTLE","WA","98108","2025-09-10","$28.13","BUSINESS PORTFOLIO FOR CAMPAIGN","","","","","SB17.4315",""
"C00897074","MASIKA AKILAH RAY FOR CONGRESS","H6TX01303","RAY, MASIKA AKILAH","2026","H","TX","01","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510039790675588","","AMAZON.COM","P.O. BOX 81226","","SEATTLE","WA","98108","2025-09-22","$13.85","SHARPIE FOR LARGE POST-IT","","","","","SB17.4348",""
"C00897074","MASIKA AKILAH RAY FOR CONGRESS","H6TX01303","RAY, MASIKA AKILAH","2026","H","TX","01","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510039790675589","","AMAZON.COM","P.O. BOX 81226","","SEATTLE","WA","98108","2025-09-22","$22.92","SHARPIE PERMANENT FOR FUNDRAISER","","","","","SB17.4349",""
"C00897074","MASIKA AKILAH RAY FOR CONGRESS","H6TX01303","RAY, MASIKA AKILAH","2026","H","TX","01","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510039790675589","","AMAZON.COM","P.O. BOX 81226","","SEATTLE","WA","98108","2025-09-22","$43.27","PLASTIC COVERS FOR TABLE FOR FUNDRAISER","","","","","SB17.4351",""
"C00897074","MASIKA AKILAH RAY FOR CONGRESS","H6TX01303","RAY, MASIKA AKILAH","2026","H","TX","01","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510039790675589","","AUSTIN BANK","911 NW W LOOP 281","","LONGVIEW","TX","75604","2025-08-06","$375.00","LEASE","","","","","SB17.4279",""
