com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00903625","REYNA ANDERSON FOR TEXAS","H6TX18349","ANDERSON, REYNA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510199791654168","","SQUARESPACE","8 CLARKSON ST.","","NEW YORK","NY","10014","2025-05-03","$294.22","FOR 1 YEAR REGISTRATION FOR REYNAFORTEXAS.ORG WEBSITE HOSTING","","","004","Advertising Expenses ","SB17.4152",""
"C00903625","REYNA ANDERSON FOR TEXAS","H6TX18349","ANDERSON, REYNA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510199791654168","","TEXAS SECRETARY OF STATE","JAMES E. RUDDER BLDG.","1019 BRAZOS ST.","AUSTIN","TX","78701","2025-05-12","$3,125.00","BALLOT ACCESS FEE FOR SPECIAL ELECTION 2025","","","","","SB17.4156",""
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007459","","EDWARDS, AMANDA K.","PO BOX 88228","","HOUSTON","TX","772880228","2025-08-15","$1,068.96","AIRFARE","","* IN-KIND RECEIVED: SEE BELOW IF ITEMIZED","","","501279673",""
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007459","","UNITED AIRLINES, INC.","233 S WACKER DR","","CHICAGO","IL","606067147","2025-08-15","$1,068.96","AIRFARE","X","*","","","501279674","501279673"
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007459","","EDWARDS, AMANDA K.","PO BOX 88228","","HOUSTON","TX","772880228","2025-08-15","$378.48","AIRFARE","","* IN-KIND RECEIVED: SEE BELOW IF ITEMIZED","","","501281047",""
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007438","","BLUE BIRD CONSULTING LLC","PO BOX 2153","","PURCELLVILLE","VA","201342153","2025-09-10","$2,500.00","COMPLIANCE CONSULTING","","","001","Administrative/Salary/Overhead Expenses ","501279252",""
"C00899831","CHRISTIAN D MENEFEE FOR CONGRESS","H6TX18232","MENEFEE, CHRISTIAN","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504159755427056","","ACTBLUE","366 SUMMER ST","","SOMERVILLE","MA","021443132","2025-03-20","$6,323.34","MERCHANT FEES","","","","","500330040",""
"C00899831","CHRISTIAN D MENEFEE FOR CONGRESS","H6TX18232","MENEFEE, CHRISTIAN","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504159755427056","","ACTBLUE","366 SUMMER ST","","SOMERVILLE","MA","021443132","2025-03-21","$3,587.16","MERCHANT FEES","","","","","500330041",""
"C00899831","CHRISTIAN D MENEFEE FOR CONGRESS","H6TX18232","MENEFEE, CHRISTIAN","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202504159755427056","","ACTBLUE","366 SUMMER ST","","SOMERVILLE","MA","021443132","2025-03-22","$1,924.31","MERCHANT FEES","","","","","500330042",""
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007452","","UNITED STATES POSTAL SERVICE","475 LENFANT PLZ SW","","WASHINGTON","DC","202600004","2025-07-08","$170.55","POSTAGE","X","*","","","501279780","501279434"
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007452","","UNITED STATES POSTAL SERVICE","475 LENFANT PLZ SW","","WASHINGTON","DC","202600004","2025-08-16","$10.92","POSTAGE","X","*","","","501279781","501279434"
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007452","","CONNOR, ELIZABETH","5216 LEELAND ST","","HOUSTON","TX","770232022","2025-09-10","$70.53","REIMBURSEMENT EVENT SUPPLIES: SEE BELOW IF ITEMIZED.","","","007","Campaign Event Expenses","501279435",""
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007453","","AMAZON.COM, INC.","440 TERRY AVE N","","SEATTLE","WA","981095210","2025-07-17","$28.94","EVENT SUPPLIES","X","*","","","501279782","501279435"
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007453","","AMAZON.COM, INC.","440 TERRY AVE N","","SEATTLE","WA","981095210","2025-07-24","$41.59","EVENT SUPPLIES","X","*","","","501279783","501279435"
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007453","","CONNOR, ELIZABETH","5216 LEELAND ST","","HOUSTON","TX","770232022","2025-09-10","$208.35","REIMBURSEMENT FACILITY/ROOM RENTAL: SEE BELOW IF ITEMIZED.","","","007","Campaign Event Expenses","501279436",""
"C00843227","AMANDA EDWARDS FOR CONGRESS","H4TX18138","EDWARDS, AMANDA","2026","H","TX","18","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510239792007454","","HYATT REGENCY CHICAGO","151 E WACKER DR","","CHICAGO","IL","606013764","2025-07-23","$208.35","VENUE RENTAL","X","*","","","501279779","501279436"
