com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798984","","TEXAS DEMOCRATIC PARTY","314 HIGHLAND BLVD","","AUSTIN","TX","78752","2025-09-18","$1,100.00","CONGRESSIONAL DEMOCRATIC PARTY VAN SYSTEM ACCESS","","","001","Administrative/Salary/Overhead Expenses ","SB17.4298",""
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798985","","TO THRIVE T-SHIRT APPAREL LLC","11231 MULHOLLAND DRIVE","","STAFFORD","TX","77477","2025-09-23","$204.62","CAMPAIGN T-SHIRT ORDER","","","001","Administrative/Salary/Overhead Expenses ","SB17.4308",""
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798985","","TO THRIVE T-SHIRT APPAREL LLC","11231 MULHOLLAND DRIVE","","STAFFORD","TX","77477","2025-09-30","$61.30","CAMPAIGN T-SHIRT ORDER","","","003","Solicitation and Fundraising Expenses ","SB17.4331",""
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798982","","ALINGS CHINESE BISTRO","6542 HWY 90 ALT","","SUGARLAND","TX","77498","2025-09-25","$913.73","CAMPAIGN KICKOFF","","","007","Campaign Event Expenses","SB17.4326",""
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798982","","BETABOX TECHNICAL SOLUTIONS","1386 AMBLESIDE DRIVE","","CLARKSVILLE","TN","37040","2025-09-15","$500.00","WEBSITE REDESIGN","","","001","Administrative/Salary/Overhead Expenses ","SB17.4284",""
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798982","","COSTCO GAS #1221","3500 BUSINESS CENTER DRIVE","","PEARLAND","TX","77584","2025-08-04","$42.15","GAS","","","002","Travel Expenses","SB17.4241",""
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798983","","COSTCO GAS #1221","3500 BUSINESS CENTER DRIVE","","PEARLAND","TX","77584","2025-08-18","$60.00","GAS","","","002","Travel Expenses","SB17.4246",""
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798983","","COSTCO GAS #1221","3500 BUSINESS CENTER DRIVE","","PEARLAND","TX","77584","2025-09-11","$61.00","GAS","","","002","Travel Expenses","SB17.4279",""
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798983","","COSTCO GAS #1221","3500 BUSINESS CENTER DRIVE","","PEARLAND","TX","77584","2025-09-19","$60.00","GAS","","","002","Travel Expenses","SB17.4300",""
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798984","","COSTCO GAS #1221","3500 BUSINESS CENTER DRIVE","","PEARLAND","TX","77584","2025-09-25","$58.26","GAS","","","002","Travel Expenses","SB17.4321",""
"C00856872","MARQUETTE GREENE-SCOTT FOR CONGRESS","H4TX22197","GREENE-SCOTT, MARQUETTE","2026","H","TX","22","17","http://docquery.fec.gov/cgi-bin/fecimg/?202510149790798984","","COSTCO GAS #1221","3500 BUSINESS CENTER DRIVE","","PEARLAND","TX","77584","2025-09-26","$30.00","GAS","","","002","Travel Expenses","SB17.4330",""
