com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00502229","WEBER FOR CONGRESS","H2TX14149","WEBER, RANDY","2026","H","TX","14","17","http://docquery.fec.gov/cgi-bin/fecimg/?202505299761728323","","CARDMEMBER SERVICE","P.O. BOX 1423","","CHARLOTTE","NC","282011423","2025-01-14","$8.52","CREDIT CARD PAYMENT (SEE BELOW IF ITEMIZED)","","","","","SB17.I10939",""
"C00502229","WEBER FOR CONGRESS","H2TX14149","WEBER, RANDY","2026","H","TX","14","17","http://docquery.fec.gov/cgi-bin/fecimg/?202505299761728324","","CMDI","1593 SPRING HILL RD STE 400","","TYSONS CORNER","VA","22182","2025-01-15","$900.00","DATABASE SUBSCRIPTION","","","","","SB17.I10810",""
"C00502229","WEBER FOR CONGRESS","H2TX14149","WEBER, RANDY","2026","H","TX","14","17","http://docquery.fec.gov/cgi-bin/fecimg/?202505299761728324","","CMDI","1593 SPRING HILL RD STE 400","","TYSONS CORNER","VA","22182","2025-02-19","$900.00","DATABASE SUBSCRIPTION","","","","","SB17.I10811",""
"C00502229","WEBER FOR CONGRESS","H2TX14149","WEBER, RANDY","2026","H","TX","14","17","http://docquery.fec.gov/cgi-bin/fecimg/?202505299761728324","","CMDI","1593 SPRING HILL RD STE 400","","TYSONS CORNER","VA","22182","2025-03-15","$900.00","DATABASE SUBSCRIPTION","","","","","SB17.I10812",""
"C00502229","WEBER FOR CONGRESS","H2TX14149","WEBER, RANDY","2026","H","TX","14","17","http://docquery.fec.gov/cgi-bin/fecimg/?202505299761728325","","GREATER BEAUMONT CHAMBER OF COMMERCE","1110 PARK ST.","","BEAUMONT","TX","77701","2025-03-07","$340.00","MEMBERSHIP DUES","","","","","SB17.I10823",""
"C00502229","WEBER FOR CONGRESS","H2TX14149","WEBER, RANDY","2026","H","TX","14","17","http://docquery.fec.gov/cgi-bin/fecimg/?202505299761728325","","INTUIT INC","2800 EAST COMMERCE CENTER PLACE","","TUCSON","AZ","85706","2025-01-25","$105.53","SUBSCRIPTION","","","","","SB17.I10813",""
"C00502229","WEBER FOR CONGRESS","H2TX14149","WEBER, RANDY","2026","H","TX","14","17","http://docquery.fec.gov/cgi-bin/fecimg/?202505299761728325","","INTUIT INC","2800 EAST COMMERCE CENTER PLACE","","TUCSON","AZ","85706","2025-02-25","$69.29","SUBSCRIPTION","","","","","SB17.I10814",""
"C00502229","WEBER FOR CONGRESS","H2TX14149","WEBER, RANDY","2026","H","TX","14","17","http://docquery.fec.gov/cgi-bin/fecimg/?202505299761728326","","INTUIT INC","2800 EAST COMMERCE CENTER PLACE","","TUCSON","AZ","85706","2025-03-25","$69.29","SUBSCRIPTION","","","","","SB17.I10815",""
"C00502229","WEBER FOR CONGRESS","H2TX14149","WEBER, RANDY","2026","H","TX","14","17","http://docquery.fec.gov/cgi-bin/fecimg/?202505299761728326","","ISROTEL HOTEL MANA","HAYARKON ST 78","TEL AVIV-YAFO","ISRAEL","ZZ","99999","2025-02-18","$58.98","FOOD/BEVERAGES","","","","","SB17.I10884",""
"C00502229","WEBER FOR CONGRESS","H2TX14149","WEBER, RANDY","2026","H","TX","14","17","http://docquery.fec.gov/cgi-bin/fecimg/?202505299761728326","","ISROTEL HOTEL MANA","HAYARKON ST 78","TEL AVIV-YAFO","ISRAEL","ZZ","99999","2025-02-19","$37.57","FOOD/BEVERAGES","","","","","SB17.I10885",""
