com_id,com_nam,can_id,can_nam,ele_yea,can_off,can_off_sta,can_off_dis,lin_num,lin_ima,rec_com_id,rec_nam,rec_str1,rec_str2,rec_cit,rec_sta,rec_zip,dis_dat,dis_amo,dis_pur_des,mem_cod,mem_tex,cat_cod,cat_des,tra_id,bac_ref_id
"C00898197","DEDDRICK T. WILMER FOR CONGRESS","H6TX09090","WILMER, DEDDRICK T","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202508049789385861","","HARRIS COUNTY GOP","8588 KATY FREEWAY","","HOUSTON","TX","77024","2025-06-26","$300.00","","","","004","Advertising Expenses ","SB17.4152",""
"C00898197","DEDDRICK T. WILMER FOR CONGRESS","H6TX09090","WILMER, DEDDRICK T","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202508049789385861","","HARRIS COUNTY GOP","8588 KATY FREEWAY","","HOUSTON","TX","77024","2025-06-27","$400.00","EVENT","","","004","Advertising Expenses ","SB17.4144",""
"C00898197","DEDDRICK T. WILMER FOR CONGRESS","H6TX09090","WILMER, DEDDRICK T","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202508049789385861","","HISPANIC BROADCASTING","7322 SOUTHWEST FREEWAY","","HOUSTON","TX","77074","2025-06-19","$500.00","","","","","","SB17.4146",""
"C00898197","DEDDRICK T. WILMER FOR CONGRESS","H6TX09090","WILMER, DEDDRICK T","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202508049789385862","","I HEART RADIO","1233 W LOOP S SUITE 725","","HOUSTON","TX","77027","2025-05-22","$437.03","","","","","","SB17.4140",""
"C00898197","DEDDRICK T. WILMER FOR CONGRESS","H6TX09090","WILMER, DEDDRICK T","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202508049789385862","","ROKU ADVERTISING"," 320 N. SANGAMON ST. 8TH FLOOR","","CHICAGO","IL","60607","2025-06-13","$2,083.84","ADVERTISING","","","","","SB17.4148",""
"C00898197","DEDDRICK T. WILMER FOR CONGRESS","H6TX09090","WILMER, DEDDRICK T","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202508049789385862","","VIBE ADVERTISING","368 9TH AVE","","NEW YORK","NY","10001","2025-06-19","$921.00","ADVERTISING","","","004","Advertising Expenses ","SB17.4150",""
"C00901736","NICK TRAN FOR TEXAS","H6TX02228","TRAN, NICK B.","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762870281","","FRONTLINE STRATEGIES","1501 COMMERCE DR","","ELGIN","IL","601239304","2025-06-30","$1,659.19","DIGITAL CONSULTING","X","","001","Administrative/Salary/Overhead Expenses ","BE3ED33E1DCAB42249D0","B8580615B84B94DBBBC2"
"C00901736","NICK TRAN FOR TEXAS","H6TX02228","TRAN, NICK B.","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762870281","","FRONTLINE STRATEGIES","1501 COMMERCE DR","","ELGIN","IL","601239304","2025-06-30","$1.66","DIGITAL CONSULTING","X","","001","Administrative/Salary/Overhead Expenses ","B60B0082C73E4463B923","B8580615B84B94DBBBC2"
"C00901736","NICK TRAN FOR TEXAS","H6TX02228","TRAN, NICK B.","2026","H","TX","08","20A","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762870282","","EICHEL, DORIS","17988 PINE RIVER RD","","LEROY","MI","49655","2025-06-27","-$237.50","REFUND: REFUND OF CONTRIBUTIONS","","","010","Refunds of Contributions","BBFDD6281984A49F29CB",""
"C00901736","NICK TRAN FOR TEXAS","H6TX02228","TRAN, NICK B.","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762870267","","WINRED TECHNICAL SERVICES LLC","4250 FAIRFAX DR","","ARLINGTON","VA","222031607","2025-05-30","$1,524.10","CREDIT CARD FEE","","","001","Administrative/Salary/Overhead Expenses ","B063D60A9AB84432CA75",""
"C00901736","NICK TRAN FOR TEXAS","H6TX02228","TRAN, NICK B.","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762870267","","WINRED TECHNICAL SERVICES LLC","4250 FAIRFAX DR","","ARLINGTON","VA","222031607","2025-05-30","$72.37","CREDIT CARD FEE","X","","001","Administrative/Salary/Overhead Expenses ","B2E0B786B43C2499F85E","B063D60A9AB84432CA75"
"C00901736","NICK TRAN FOR TEXAS","H6TX02228","TRAN, NICK B.","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762870268","","O2M DIGITAL","539 W COMMERCE ST","","DALLAS","TX","752081953","2025-05-30","$264.16","DIGITAL CONSULTING","X","","001","Administrative/Salary/Overhead Expenses ","BD8C5F0A40D1F4A9A9BA","B063D60A9AB84432CA75"
"C00901736","NICK TRAN FOR TEXAS","H6TX02228","TRAN, NICK B.","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762870268","","FRONTLINE STRATEGIES","1501 COMMERCE DR","","ELGIN","IL","601239304","2025-05-30","$1,164.31","DIGITAL CONSULTING","X","","001","Administrative/Salary/Overhead Expenses ","B541FD8543BB44ADEA4F","B063D60A9AB84432CA75"
"C00901736","NICK TRAN FOR TEXAS","H6TX02228","TRAN, NICK B.","2026","H","TX","08","17","http://docquery.fec.gov/cgi-bin/fecimg/?202507159762870268","","FRONTLINE STRATEGIES","1501 COMMERCE DR","","ELGIN","IL","601239304","2025-05-30","$23.26","DIGITAL CONSULTING","X","","001","Administrative/Salary/Overhead Expenses ","B3CE953E7983944F1A3F","B063D60A9AB84432CA75"
